,scennumb,nsites_train,intra,select,regression,idtrain,idtest,hm,y_ref,y_pred,TP,TN,weights
7043,8,2,1,1,1,23,2,1,0,0,0,1,0.864285714286
7044,8,2,1,1,1,23,2,1,0,0,0,1,0.864285714286
7045,8,2,1,1,1,23,2,1,1,1,1,0,0.864285714286
7046,6,2,1,0,1,23,2,0,1,0,0,0,0.864285714286
7047,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7048,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7049,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7050,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7051,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7052,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7053,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7054,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7055,6,2,1,0,1,23,2,0,1,0,0,0,0.864285714286
7056,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7057,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7058,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7059,6,2,1,0,1,23,2,0,1,0,0,0,0.864285714286
7060,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7061,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7062,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7063,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7064,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7065,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7066,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7067,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7068,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7069,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7070,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7071,6,2,1,0,1,23,2,0,1,0,0,0,0.864285714286
7072,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7073,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7074,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7075,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7076,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7077,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7078,6,2,1,0,1,23,2,0,1,0,0,0,0.864285714286
7079,6,2,1,0,1,23,2,0,1,0,0,0,0.864285714286
7080,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7081,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7082,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7083,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7084,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7085,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7086,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7087,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7088,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7089,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7090,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7091,6,2,1,0,1,23,2,0,1,0,0,0,0.864285714286
7092,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7093,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7094,6,2,1,0,1,23,2,0,1,0,0,0,0.864285714286
7095,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7096,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7097,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7098,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7099,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7100,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7101,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7102,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7103,6,2,1,0,1,23,2,0,0,1,0,0,0.864285714286
7104,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7105,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7106,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7107,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7108,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7109,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7110,6,2,1,0,1,23,2,0,1,0,0,0,0.864285714286
7111,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7112,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7113,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7114,6,2,1,0,1,23,2,1,0,0,0,1,0.864285714286
7115,6,2,1,0,1,23,2,1,1,1,1,0,0.864285714286
7116,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7117,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7118,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7119,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7120,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7121,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7122,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7123,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7124,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7125,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7126,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7127,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7128,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7129,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7130,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7131,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7132,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7133,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7134,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7135,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7136,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7137,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7138,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7139,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7140,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7141,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7142,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7143,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7144,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7145,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7146,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7147,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7148,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7149,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7150,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7151,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7152,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7153,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7154,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7155,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7156,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7157,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7158,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7159,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7160,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7161,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7162,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7163,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7164,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7165,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7166,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7167,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7168,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7169,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7170,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7171,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7172,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7173,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7174,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7175,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7176,8,2,1,1,0,24,2,0,1,0,0,0,0.864285714286
7177,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7178,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7179,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7180,8,2,1,1,0,24,2,0,0,1,0,0,0.864285714286
7181,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7182,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7183,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7184,8,2,1,1,0,24,2,1,0,0,0,1,0.864285714286
7185,8,2,1,1,0,24,2,1,1,1,1,0,0.864285714286
7186,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7187,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7188,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7189,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7190,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7191,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7192,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7193,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7194,6,2,1,0,0,24,2,0,0,1,0,0,0.864285714286
7195,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7196,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7197,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7198,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7199,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7200,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7201,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7202,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7203,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7204,6,2,1,0,0,24,2,0,0,1,0,0,0.864285714286
7205,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7206,6,2,1,0,0,24,2,0,0,1,0,0,0.864285714286
7207,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7208,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7209,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7210,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7211,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7212,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7213,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7214,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7215,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7216,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7217,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7218,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7219,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7220,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7221,6,2,1,0,0,24,2,0,0,1,0,0,0.864285714286
7222,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7223,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7224,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7225,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7226,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7227,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7228,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7229,6,2,1,0,0,24,2,0,0,1,0,0,0.864285714286
7230,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7231,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7232,6,2,1,0,0,24,2,0,0,1,0,0,0.864285714286
7233,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7234,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7235,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7236,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7237,6,2,1,0,0,24,2,0,0,1,0,0,0.864285714286
7238,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7239,6,2,1,0,0,24,2,0,0,1,0,0,0.864285714286
7240,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7241,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7242,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7243,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7244,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7245,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7246,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7247,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7248,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7249,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7250,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7251,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7252,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7253,6,2,1,0,0,24,2,1,1,1,1,0,0.864285714286
7254,6,2,1,0,0,24,2,1,0,0,0,1,0.864285714286
7255,6,2,1,0,0,24,2,0,1,0,0,0,0.864285714286
7256,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7257,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7258,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7259,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7260,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7261,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7262,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7263,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7264,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7265,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7266,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7267,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7268,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7269,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7270,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7271,8,2,1,1,1,24,2,0,0,1,0,0,0.864285714286
7272,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7273,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7274,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7275,8,2,1,1,1,24,2,0,0,1,0,0,0.864285714286
7276,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7277,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7278,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7279,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7280,8,2,1,1,1,24,2,0,0,1,0,0,0.864285714286
7281,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7282,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7283,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7284,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7285,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7286,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7287,8,2,1,1,1,24,2,0,0,1,0,0,0.864285714286
7288,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7289,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7290,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7291,8,2,1,1,1,24,2,0,0,1,0,0,0.864285714286
7292,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7293,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7294,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7295,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7296,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7297,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7298,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7299,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7300,8,2,1,1,1,24,2,0,0,1,0,0,0.864285714286
7301,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7302,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7303,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7304,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7305,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7306,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7307,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7308,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7309,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7310,8,2,1,1,1,24,2,0,0,1,0,0,0.864285714286
7311,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7312,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7313,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7314,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7315,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7316,8,2,1,1,1,24,2,0,1,0,0,0,0.864285714286
7317,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7318,8,2,1,1,1,24,2,0,0,1,0,0,0.864285714286
7319,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7320,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7321,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7322,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7323,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7324,8,2,1,1,1,24,2,1,0,0,0,1,0.864285714286
7325,8,2,1,1,1,24,2,1,1,1,1,0,0.864285714286
7326,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7327,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7328,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7329,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7330,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7331,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7332,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7333,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7334,6,2,1,0,1,24,2,0,0,1,0,0,0.864285714286
7335,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7336,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7337,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7338,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7339,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7340,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7341,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7342,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7343,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7344,6,2,1,0,1,24,2,0,0,1,0,0,0.864285714286
7345,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7346,6,2,1,0,1,24,2,0,0,1,0,0,0.864285714286
7347,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7348,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7349,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7350,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7351,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7352,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7353,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7354,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7355,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7356,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7357,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7358,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7359,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7360,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7361,6,2,1,0,1,24,2,0,0,1,0,0,0.864285714286
7362,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7363,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7364,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7365,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7366,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7367,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7368,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7369,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7370,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7371,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7372,6,2,1,0,1,24,2,0,0,1,0,0,0.864285714286
7373,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7374,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7375,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7376,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7377,6,2,1,0,1,24,2,0,0,1,0,0,0.864285714286
7378,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7379,6,2,1,0,1,24,2,0,0,1,0,0,0.864285714286
7380,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7381,6,2,1,0,1,24,2,0,0,1,0,0,0.864285714286
7382,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7383,6,2,1,0,1,24,2,0,0,1,0,0,0.864285714286
7384,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7385,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7386,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7387,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7388,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7389,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7390,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7391,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7392,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7393,6,2,1,0,1,24,2,1,1,1,1,0,0.864285714286
7394,6,2,1,0,1,24,2,1,0,0,0,1,0.864285714286
7395,6,2,1,0,1,24,2,0,1,0,0,0,0.864285714286
7396,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7397,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7398,3,2,0,1,0,34,2,1,0,0,0,1,0.864285714286
7399,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7400,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7401,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7402,3,2,0,1,0,34,2,0,1,0,0,0,0.864285714286
7403,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7404,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7405,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7406,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7407,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7408,3,2,0,1,0,34,2,1,0,0,0,1,0.864285714286
7409,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7410,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7411,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7412,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7413,3,2,0,1,0,34,2,0,1,0,0,0,0.864285714286
7414,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7415,3,2,0,1,0,34,2,1,0,0,0,1,0.864285714286
7416,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7417,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7418,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7419,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7420,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7421,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7422,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7423,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7424,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7425,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7426,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7427,3,2,0,1,0,34,2,1,0,0,0,1,0.864285714286
7428,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7429,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7430,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7431,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7432,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7433,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7434,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7435,3,2,0,1,0,34,2,1,0,0,0,1,0.864285714286
7436,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7437,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7438,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7439,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7440,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7441,3,2,0,1,0,34,2,0,1,0,0,0,0.864285714286
7442,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7443,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7444,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7445,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7446,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7447,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7448,3,2,0,1,0,34,2,1,1,1,1,0,0.864285714286
7449,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7450,3,2,0,1,0,34,2,0,0,1,0,0,0.864285714286
7451,3,2,0,1,0,34,2,1,0,0,0,1,0.864285714286
7452,3,2,0,1,0,34,2,1,0,0,0,1,0.864285714286
